213.0,90.5,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
370.5,514.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
212.5,185.5,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
251.5,236.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
15.0,438.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
63.0,384.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
571.0,544.5,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
275.5,237.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
87.5,481.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
375.5,369.5,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
634.5,435.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
389.0,360.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
486.5,345.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
188.5,37.5,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
327.5,294.5,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
277.0,146.5,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
509.0,319.5,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
150.5,389.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
149.5,146.5,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
49.0,365.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
327.5,374.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
166.0,77.5,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
475.0,308.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
223.5,392.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
163.5,217.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
254.0,519.5,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
149.0,225.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
109.5,460.0,2.2,2.2,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
354.0,184.5,3.3,3.3,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
25.0,227.0,3.3,3.3,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
260.5,193.0,3.3,3.3,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
239.5,197.0,3.3,3.3,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
184.0,446.5,4.4,4.4,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
330.0,434.0,4.4,4.4,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
211.5,316.0,4.4,4.4,1161.55,0.14134883880615234,-0.08548188954591751,0.08540130406618118,463.0,814.0
